annee;audience;region;name;age;taille;couleur_cheveux;longueur_cheveux;couleur_yeux;couleur_peau;rang;laureat_culture_generale;est_tombee;image
2014;8,1;Normandie;Ophélie Genest;19;173;Bruns;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/8/88/Normandie_2013.jpg/revision/latest?cb=20141127200122&path-prefix=fr
2014;8,1;Nouvelle-Calédonie;Agnès Latchimy;23;172;Bruns;Mi-longs;Marrons;Métisse;;0;0;https://static.wikia.nocookie.net/miss/images/d/d6/Nouvelle-Cal%C3%A9donie_2013.jpg/revision/latest?cb=20141127200206&path-prefix=fr
2014;8,1;Orléanais;Flora Coquerel;19;182;Noirs;Longs;Marrons;Métisse;1.0;0;0;https://static.wikia.nocookie.net/miss/images/2/21/Flora_Coquerel.jpg/revision/latest?cb=20181209135432&path-prefix=fr
2014;8,1;Pays de Loire;Marie Plessis;22;173;Bruns;Longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/b/ba/Pays_de_Loire_2013.jpg/revision/latest?cb=20141127200302&path-prefix=fr
2014;8,1;Pays de Savoie;Julie Legros;22;172;Noirs;Longs;Marrons;Métisse;;0;0;https://static.wikia.nocookie.net/miss/images/6/6a/Pays_de_Savoie_2013.jpg/revision/latest?cb=20141127200322&path-prefix=fr
2014;8,1;Picardie;Manon Beurey;19;174;Blonds;Mi-longs;Gris;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/a/ad/Picardie_2013.jpg/revision/latest?cb=20141127200416&path-prefix=fr
2014;8,1;Poitou-Charentes;Laura Pierre;19;174;Bruns;Mi-longs;Gris;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/5/59/Poitou-Charentes_2013.jpg/revision/latest?cb=20141127200439&path-prefix=fr
2014;8,1;Provence;Laëtizia Penmellen;19;171;Blonds;Mi-longs;Verts;Blanche;3.0;0;0;https://static.wikia.nocookie.net/miss/images/b/b7/Provence_2013.jpg/revision/latest?cb=20141127200629&path-prefix=fr
2014;8,1;Réunion;Vanille M'Doihoma;21;174;Noirs;Mi-longs;Marrons;Métisse;12.0;0;0;https://static.wikia.nocookie.net/miss/images/a/ab/R%C3%A9union_2013.jpg/revision/latest?cb=20141127200701&path-prefix=fr
2014;8,1;Rhône-Alpes;Mylène Angelier;22;177;Chatains;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/2/24/Rh%C3%B4ne-Alpes_2013.jpg/revision/latest?cb=20141127200742&path-prefix=fr
2014;8,1;Roussillon;Sabine Banet;21;173;Blonds;Longs;Marrons;Blanche;10.0;0;0;https://static.wikia.nocookie.net/miss/images/9/96/Roussillon_2013.jpg/revision/latest?cb=20141127200821&path-prefix=fr
2014;8,1;Saint-Pierre-et-Miquelon;Clio Victorri;23;175;Bruns;Courts;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/d/d2/Saint-Pierre-et-Miquelon_2013.jpg/revision/latest?cb=20141127200854&path-prefix=fr
2014;8,1;Tahiti;Mehiata Riaria;22;178;Noirs;Mi-longs;Marrons;Blanche;2.0;0;0;https://static.wikia.nocookie.net/miss/images/e/ed/Tahiti_2013.jpg/revision/latest?cb=20141127200908&path-prefix=fr
2015;8,5;Alsace;Alyssa Wurtz;24;176;Blonds;Courts;Bleus;Blanche;5.0;0;0;https://static.wikia.nocookie.net/miss/images/2/21/Alsace_2014.jpg/revision/latest?cb=20141126141825&path-prefix=fr
2015;8,5;Aquitaine;Malaurie Eugénie;20;176;Bruns;Mi-longs;Marrons;Blanche;4.0;0;0;https://static.wikia.nocookie.net/miss/images/a/ac/Aquitaine_2014.jpg/revision/latest?cb=20141126141850&path-prefix=fr
2015;8,5;Auvergne;Morgane Laporte;20;178;Bruns;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/1/1c/Auvergne_2014.jpg/revision/latest?cb=20141126141917&path-prefix=fr
2015;8,5;Bourgogne;Janyce Guillot;19;180;Bruns;Longs;Gris;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/8/8a/Bourgogne_2014.jpg/revision/latest?cb=20141126142038&path-prefix=fr
2015;8,5;Bretagne;Maïlys Bonnet;20;178;Bruns;Mi-longs;Bleus;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/f/f0/Bretagne_2014.jpg/revision/latest?cb=20141126142059&path-prefix=fr
2015;8,5;Centre;Amanda Xeres;18;175;Blonds;Mi-longs;Gris;Blanche;12.0;0;0;https://static.wikia.nocookie.net/miss/images/5/58/Centre_2014.jpg/revision/latest?cb=20141126142127&path-prefix=fr
2015;8,5;Champagne-Ardenne;Mélissa Cervoni;20;177;Bruns;Courts;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/7/70/Champagne-Ardenne_2014.jpg/revision/latest?cb=20141126142230&path-prefix=fr
2015;8,5;Corse;Dorine Rossi;20;183;Blonds;Longs;Noirs;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/8/8e/Corse_2014.jpg/revision/latest?cb=20141126142249&path-prefix=fr
2015;8,5;Côte d'Azur;Charlotte Pirroni;20;170;Chatains;Longs;Gris;Blanche;3.0;0;0;https://static.wikia.nocookie.net/miss/images/8/82/C%C3%B4te_d%27Azur_2014.jpg/revision/latest?cb=20141126142317&path-prefix=fr
2015;8,5;Franche-Comté;Anne-Mathilde Cali;24;178;Noirs;Longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/b/b0/Franche-Comt%C3%A9_2014.jpg/revision/latest?cb=20141126142339&path-prefix=fr
2015;8,5;Guadeloupe;Chloé Mozar;18;179;Bruns;Mi-longs;Marrons;Noire;10.0;0;0;https://static.wikia.nocookie.net/miss/images/e/e7/Guadeloupe_2014.jpg/revision/latest?cb=20141126142405&path-prefix=fr
2015;8,5;Guyane;Valeria Coelho Maciel;19;171;Bruns;Longs;Marrons;Métisse;;0;0;https://static.wikia.nocookie.net/miss/images/9/90/Guyane_2014.jpg/revision/latest?cb=20141126142424&path-prefix=fr
2015;8,5;Île-de-France;Margaux Savarit;23;175;Blonds;Longs;Bleus;Blanche;11.0;1;0;https://static.wikia.nocookie.net/miss/images/5/59/%C3%8Ele-de-France_2014.jpg/revision/latest?cb=20141126142509&path-prefix=fr
2015;8,5;Languedoc;Marie Fabre;21;170;Blonds;Courts;Gris;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/3/30/Languedoc_2014.jpg/revision/latest?cb=20141126142544&path-prefix=fr
2015;8,5;Limousin;Léa Froidefond;19;172;Blonds;Mi-longs;Bleus;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/8/8c/Limousin_2014.jpg/revision/latest?cb=20141126145936&path-prefix=fr
2015;8,5;Lorraine;Charlène Lallemand;18;176;Bruns;Mi-longs;Bleus;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/9/99/Lorraine_2014.jpg/revision/latest?cb=20141126150007&path-prefix=fr
2015;8,5;Martinique;Moëra Michalon;19;171;Noirs;Mi-longs;Noirs;Noire;;0;0;https://static.wikia.nocookie.net/miss/images/c/c3/Martinique_2014.jpg/revision/latest?cb=20141126150034&path-prefix=fr
2015;8,5;Mayotte;Ludy Langlade;18;177;Bruns;Courts;Noirs;Noire;;0;0;https://static.wikia.nocookie.net/miss/images/1/12/Mayotte_2014.jpg/revision/latest?cb=20141126150051&path-prefix=fr
2015;8,5;Midi-Pyrénées;Laura Pelos;24;180;Noirs;Mi-longs;Noirs;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/e/e5/Midi-Pyr%C3%A9n%C3%A9es_2014.jpg/revision/latest?cb=20141126150115&path-prefix=fr
2015;8,5;Nord-Pas-de-Calais;Camille Cerf;19;179;Blonds;Longs;Verts;Blanche;1.0;0;0;https://static.wikia.nocookie.net/miss/images/f/f4/Camille_Cerf.jpg/revision/latest?cb=20181209140532&path-prefix=fr
2015;8,5;Normandie;Estrella Ramirez;23;172;Noirs;Longs;Noirs;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/3/31/Normandie_2014.jpg/revision/latest?cb=20141126150221&path-prefix=fr
2015;8,5;Nouvelle-Calédonie;Mondy Laigle;19;173;Bruns;Longs;Noirs;Blanche;7.0;0;0;https://static.wikia.nocookie.net/miss/images/2/20/Nouvelle-Cal%C3%A9donie_2014.jpg/revision/latest?cb=20141126150246&path-prefix=fr
2015;8,5;Orléanais;Solène Salmagne;18;175;Noirs;Longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/d/db/Orl%C3%A9anais_2014.jpg/revision/latest?cb=20141126150308&path-prefix=fr
2015;8,5;Pays de Loire;Flavy Facon;20;176;Chatains;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/2/24/Pays_de_Loire_2014.jpg/revision/latest?cb=20141126150332&path-prefix=fr
2015;8,5;Pays de Savoie;Aurore Péron;18;175;Blonds;Mi-longs;Bleus;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/6/64/Pays_de_Savoie_2014.jpg/revision/latest?cb=20141126150353&path-prefix=fr
2015;8,5;Picardie;Adeline Legris-Croisel;21;176;Blonds;Mi-longs;Bleus;Blanche;6.0;0;0;https://static.wikia.nocookie.net/miss/images/3/32/Picardie_2014.jpg/revision/latest?cb=20141126150413&path-prefix=fr
2015;8,5;Poitou-Charentes;Mathilde Hubert;19;173;Bruns;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/c/cf/Poitou-Charentes_2014.jpg/revision/latest?cb=20141126150433&path-prefix=fr
2015;8,5;Provence;Anne-Laure Fourmont;21;174;Chatains;Longs;Verts;Blanche;9.0;0;0;https://static.wikia.nocookie.net/miss/images/e/e3/Provence_2014.jpg/revision/latest?cb=20141126150513&path-prefix=fr
2015;8,5;Réunion;Ingreed Mercredi;19;170;Noirs;Mi-longs;Noirs;Métisse;;0;0;https://static.wikia.nocookie.net/miss/images/6/6b/R%C3%A9union_2014.jpg/revision/latest?cb=20141126150540&path-prefix=fr
2015;8,5;Rhône-Alpes;Aurore Thibaud;20;176;Bruns;Longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/3/3b/Rh%C3%B4ne-Alpes_2014.jpg/revision/latest?cb=20141126150648&path-prefix=fr
2015;8,5;Roussillon;Sheana Vila Real;20;171;Blonds;Longs;Marrons;Blanche;8.0;0;0;https://static.wikia.nocookie.net/miss/images/c/ca/Roussillon_2014.jpg/revision/latest?cb=20141126150708&path-prefix=fr
2015;8,5;Saint-Martin;Nadika Matthew-Gauthier;19;173;Chatains;Mi-longs;Gris;Métisse;;0;0;https://static.wikia.nocookie.net/miss/images/2/29/Saint-Martin_2014.jpg/revision/latest?cb=20141126150729&path-prefix=fr
2015;8,5;Tahiti;Hinarere Taputu;24;175;Noirs;Longs;Noirs;Métisse;2.0;0;0;https://static.wikia.nocookie.net/miss/images/8/89/Tahiti_2014.jpg/revision/latest?cb=20141126150748&path-prefix=fr
2016;7,9;Alsace;Laura Muller;19;171;Blonds;Mi-longs;Bleus;Blanche;8.0;0;0;https://static.wikia.nocookie.net/miss/images/6/67/Alsace_2015.jpg/revision/latest?cb=20151204183456&path-prefix=fr
2016;7,9;Aquitaine;Gennifer Demey;22;171;Blonds;Mi-longs;Bleus;Blanche;6.0;0;0;https://static.wikia.nocookie.net/miss/images/d/d7/Aquitaine_2015.jpg/revision/latest?cb=20151204183712&path-prefix=fr
2016;7,9;Auvergne;Pauline Bazoge;18;171;Bruns;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/a/af/Auvergne_2015.jpg/revision/latest?cb=20151204184056&path-prefix=fr
2016;7,9;Bourgogne;Jade Vélon;20;175;Chatains;Longs;Verts;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/7/77/Bourgogne_2015.jpg/revision/latest?cb=20151204184143&path-prefix=fr
2016;7,9;Bretagne;Léa Bizeul;18;176;Chatains;Mi-longs;Marrons;Blanche;10.0;0;0;https://static.wikia.nocookie.net/miss/images/b/b2/Bretagne_2015.jpg/revision/latest?cb=20151204184411&path-prefix=fr
2016;7,9;Centre-Val-de-Loire;Margaux Bourdin;18;176;Bruns;Mi-longs;Marrons;Métisse;7.0;0;0;https://static.wikia.nocookie.net/miss/images/7/77/Centre-Val-de-Loire_2015.jpg/revision/latest?cb=20151204184508&path-prefix=fr
2016;7,9;Champagne-Ardenne;Oceane Pagenot;20;170;Chatains;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/7/76/Champagne-Ardenne_2015.jpg/revision/latest?cb=20151204184620&path-prefix=fr
2016;7,9;Corse;Jessica Garcia;21;171;Chatains;Mi-longs;Verts;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/0/00/Corse_2015.jpg/revision/latest?cb=20151204184701&path-prefix=fr
2016;7,9;Côte d'Azur;Léanna Ferrero;20;172;Bruns;Longs;Marrons;Blanche;12.0;0;0;https://static.wikia.nocookie.net/miss/images/2/24/C%C3%B4te_d%27Azur_2015.jpg/revision/latest?cb=20151204184752&path-prefix=fr
2016;7,9;Franche-Comté;Alizée Vannier;19;172;Bruns;Longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/d/d8/Franche-Comt%C3%A9_2015.jpg/revision/latest?cb=20151204184909&path-prefix=fr
2016;7,9;Guadeloupe;Johanna Delphin;20;177;Bruns;Longs;Marrons;Noire;;0;0;https://static.wikia.nocookie.net/miss/images/e/e2/Guadeloupe_2015.jpg/revision/latest?cb=20151204184956&path-prefix=fr
2016;7,9;Guyane;Estelle Merlin;21;182;Bruns;Mi-longs;Marrons;Noire;;0;0;https://static.wikia.nocookie.net/miss/images/6/6f/Guyane_2015.jpg/revision/latest?cb=20151204185045&path-prefix=fr
2016;7,9;Île-de-France;Fanny Harcaut;18;175;Bruns;Longs;Verts;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/6/66/%C3%8Ele-de-France_2015.jpg/revision/latest?cb=20151204185147&path-prefix=fr
2016;7,9;Languedoc;Lena Stachurski;20;173;Blonds;Longs;Bleus;Blanche;9.0;0;0;https://static.wikia.nocookie.net/miss/images/d/dc/Languedoc_2015.jpg/revision/latest?cb=20151204185314&path-prefix=fr
2016;7,9;Limousin;Emma Bourroux;19;178;Bruns;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/c/cb/Limousin_2015.jpg/revision/latest?cb=20151204185401&path-prefix=fr
2016;7,9;Lorraine;Jessica Molle;18;171;Bruns;Longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/9/97/Lorraine_2015.jpg/revision/latest?cb=20151204185500&path-prefix=fr
2016;7,9;Martinique;Morgane Edvige;19;177;Noirs;Courts;Noirs;Noire;2.0;0;0;https://static.wikia.nocookie.net/miss/images/1/15/Martinique_2015.jpg/revision/latest?cb=20151204185601&path-prefix=fr
2016;7,9;Mayotte;Ramatou Rajiabo;18;170;Noirs;Courts;Noirs;Noire;;0;0;https://static.wikia.nocookie.net/miss/images/5/59/Mayotte_2015.jpg/revision/latest?cb=20151204185809&path-prefix=fr
2016;7,9;Midi-Pyrénées;Emily Segouffin;23;174;Bruns;Longs;Verts;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/c/c6/Midi-Pyr%C3%A9n%C3%A9es_2015.jpg/revision/latest?cb=20151204185947&path-prefix=fr
2016;7,9;Nord-Pas-de-Calais;Iris Mittenaere;22;172;Bruns;Longs;Marrons;Blanche;1.0;1;0;https://static.wikia.nocookie.net/miss/images/4/41/Iris_Mittenaere.jpg/revision/latest?cb=20181209141253&path-prefix=fr
2016;7,9;Normandie;Daphné Bruman;23;178;Blonds;Mi-longs;Bleus;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/f/f5/Normandie_2015.jpg/revision/latest?cb=20151204190202&path-prefix=fr
2016;7,9;Nouvelle-Calédonie;Gyna Moereo;18;176;Noirs;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/6/60/Nouvelle-Cal%C3%A9donie_2015.jpg/revision/latest?cb=20151204190250&path-prefix=fr
2016;7,9;Pays de Loire;Angélina Laurent;20;173;Blonds;Longs;Verts;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/0/0e/Pays_de_Loire_2015.jpg/revision/latest?cb=20151204190405&path-prefix=fr
2016;7,9;Picardie;Emilie Delaplace;19;174;Blonds;Mi-longs;Verts;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/6/6e/Picardie_2015.jpg/revision/latest?cb=20151204190520&path-prefix=fr
2016;7,9;Poitou-Charentes;Manon Rougier;19;178;Chatains;Longs;Verts;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/2/23/Poitou-Charentes_2015.jpg/revision/latest?cb=20151204190629&path-prefix=fr
2016;7,9;Provence;Julia Courtès;17;173;Chatains;Mi-longs;Bleus;Blanche;4.0;0;0;https://static.wikia.nocookie.net/miss/images/a/a8/Provence_2015.jpg/revision/latest?cb=20151204190736&path-prefix=fr
2016;7,9;Réunion;Azuima Issa;19;181;Noirs;Mi-longs;Marrons;Métisse;5.0;0;0;https://static.wikia.nocookie.net/miss/images/5/58/R%C3%A9union_2015.jpg/revision/latest?cb=20151204191027&path-prefix=fr
2016;7,9;Rhône-Alpes;Nora Bengrine;20;172;Bruns;Mi-longs;Verts;Blanche;11.0;0;0;https://static.wikia.nocookie.net/miss/images/4/44/Rh%C3%B4ne-Alpes_2015.jpg/revision/latest?cb=20151204191717&path-prefix=fr
2016;7,9;Roussillon;Anais Marin;21;178;Bruns;Longs;Marrons;Blanche;;0;0;
2016;7,9;Saint-Pierre-et-Miquelon;Julie Briand;18;174;Blonds;Longs;Verts;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/9/98/Saint-Pierre-et-Miquelon_2015.jpg/revision/latest?cb=20151204192235&path-prefix=fr
2016;7,9;Tahiti;Vaimiti Teiefitu;18;178;Bruns;Longs;Marrons;Métisse;3.0;0;0;https://static.wikia.nocookie.net/miss/images/4/4d/Tahiti_2015.jpg/revision/latest?cb=20151204192322&path-prefix=fr
2017;7,35;Alsace;Claire Godard;19;180;Blonds;Mi-longs;Marrons;Blanche;9.0;0;0;https://static.wikia.nocookie.net/miss/images/f/f6/Alsace_2016.jpg/revision/latest?cb=20161123220721&path-prefix=fr
2017;7,35;Aquitaine;Axelle Bonnemaison;19;176;Chatains;Longs;Bleus;Blanche;11.0;0;0;https://static.wikia.nocookie.net/miss/images/d/df/Aquitaine_2016.jpg/revision/latest?cb=20161123220527&path-prefix=fr
2017;7,35;Auvergne;Océane Faure;20;170;Blonds;Mi-longs;Bleus;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/2/2f/Auvergne_2016.jpg/revision/latest?cb=20161123221928&path-prefix=fr
2017;7,35;Bourgogne;Naomi Bailly;21;171;Bruns;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/a/a8/Bourgogne_2016.jpg/revision/latest?cb=20161123221339&path-prefix=fr
2017;7,35;Bretagne;Maurane Bouazza;20;174;Blonds;Longs;Bleus;Blanche;7.0;0;0;https://static.wikia.nocookie.net/miss/images/8/87/Bretagne_2016.jpg/revision/latest?cb=20161123222008&path-prefix=fr
2017;7,35;Centre-Val-de-Loire;Cassandre Joris;20;170;Blonds;Mi-longs;Bleus;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/e/e7/Centre-Val-de-Loire_2016.jpg/revision/latest?cb=20161123215957&path-prefix=fr
2017;7,35;Champagne-Ardenne;Charlotte Patat;19;182;Chatains;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/d/dc/Champagne-Ardenne_2016.jpg/revision/latest?cb=20161123220641&path-prefix=fr
2017;7,35;Corse;Laëtitia Duclos;19;171;Noirs;Mi-longs;Gris;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/7/7c/Corse_2016.jpg/revision/latest?cb=20161123221420&path-prefix=fr
2017;7,35;Côte d'Azur;Jade Scotte;23;173;Chatains;Longs;Bleus;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/2/21/C%C3%B4te_d%27Azur_2016.jpg/revision/latest?cb=20161123215910&path-prefix=fr
2017;7,35;Franche-Comté;Melissa Nourry;20;171;Bruns;Longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/a/ab/Franche-Comt%C3%A9_2016.jpg/revision/latest?cb=20161123222214&path-prefix=fr
2017;7,35;Guadeloupe;Morgane Thérésine;21;178;Noirs;Courts;Marrons;Noire;4.0;0;0;https://static.wikia.nocookie.net/miss/images/c/cd/Guadeloupe_2016.jpg/revision/latest?cb=20161123222140&path-prefix=fr
2017;7,35;Guyane;Alicia Aylies;18;178;Bruns;Mi-longs;Verts;Métisse;1.0;0;0;https://static.wikia.nocookie.net/miss/images/9/99/Alicia_Aylies.jpg/revision/latest?cb=20181209141835&path-prefix=fr
2017;7,35;Île-de-France;Meggy Pyaneeandee;22;172;Noirs;Longs;Marrons;Noire;10.0;1;0;https://static.wikia.nocookie.net/miss/images/d/d4/%C3%8Ele-de-France_2016.jpg/revision/latest?cb=20161123222107&path-prefix=fr
2017;7,35;Languedoc-Roussillon;Aurore Kichenin;21;173;Bruns;Longs;Marrons;Blanche;2.0;0;0;https://static.wikia.nocookie.net/miss/images/7/7f/Languedoc-Roussillon_2016.jpg/revision/latest?cb=20161123220320&path-prefix=fr
2017;7,35;Limousin;Romane Komar;18;175;Blonds;Mi-longs;Bleus;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/e/ed/Limousin_2016.jpg/revision/latest?cb=20161123222258&path-prefix=fr
2017;7,35;Lorraine;Justine Kamara;19;173;Noirs;Courts;Noirs;Noire;5.0;0;0;https://static.wikia.nocookie.net/miss/images/9/90/Lorraine_2016.jpg/revision/latest?cb=20161123221140&path-prefix=fr
2017;7,35;Martinique;Aurélie Joachim;18;178;Noirs;Courts;Noirs;Noire;;0;0;https://static.wikia.nocookie.net/miss/images/e/ec/Martinique_2016.jpg/revision/latest?cb=20161123220448&path-prefix=fr
2017;7,35;Mayotte;Naïma Madi Mahadali;19;175;Noirs;Courts;Noirs;Noire;;0;1;https://static.wikia.nocookie.net/miss/images/d/d3/Mayotte_2016.jpg/revision/latest?cb=20161123221625&path-prefix=fr
2017;7,35;Midi-Pyrénées;Virginie Guillin;23;178;Blonds;Longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/3/36/Midi-Pyr%C3%A9n%C3%A9es_2016.jpg/revision/latest?cb=20161123221710&path-prefix=fr
2017;7,35;Nord-Pas-de-Calais;Laurine Maricau;22;174;Chatains;Mi-longs;Bleus;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/a/a9/Nord-Pas-de-Calais_2016.jpg/revision/latest?cb=20161123221215&path-prefix=fr
